Japan, Deaths (1x1) Last modified:2026-02-20, ver.005_002 JMD(IPSS)

Year     Age        Female             Male            Total
2015    46            922.14          1690.91          2613.05
2015    47           1058.16          1874.01          2932.17
2015    48            999.16          1708.92          2708.08
2015    49           1054.16          1929.04          2983.20
2015    50           1172.18          2297.24          3469.42
2015    51           1296.20          2312.25          3608.45
2015    52           1392.22          2517.36          3909.57
2015    53           1469.23          2751.48          4220.71
2015    54           1550.24          2966.60          4516.84
2015    55           1642.26          3178.71          4820.97
2015    56           1817.28          3670.98          5488.26
2015    57           1837.29          3857.08          5694.36
2015    58           1924.30          4250.29          6174.59
2015    59           2056.32          4514.43          6570.75
2015    60           2536.39          5248.83          7785.22
2015    61           2678.42          5997.23          8675.65
2015    62           3144.49          7124.84         10269.33
2015    63           3593.56          8076.35         11669.91
2015    64           4127.64          9714.23         13841.87
2015    65           4868.76         11189.02         16057.78
2015    66           5617.87         13008.00         18625.88
2015    67           6219.97         14432.77         20652.74
2015    68           5715.89         13125.07         18840.96
2015    69           4445.69          9703.22         14148.92
2015    70           5473.85         12221.58         17695.43
2015    71           7052.10         14836.99         21889.09
2015    72           7536.17         15354.27         22890.44
2015    73           8523.33         17378.36         25901.68
2015    74           8833.37         17168.24         26001.62
2015    75           8923.39         16729.01         25652.40
2015    76           8993.40         16460.86         25454.26
2015    77          11269.75         19776.65         31046.40
2015    78          12733.98         20953.28         33687.26
2015    79          14592.27         23100.44         37692.71
2015    80          15508.41         23659.74         39168.15
2015    81          17108.66         24210.04         41318.70
2015    82          19489.03         25907.95         45396.98
2015    83          20752.23         26534.29         47286.51
2015    84          22857.55         26519.28         49376.83
2015    85          24135.75         25651.81         49787.57
2015    86          25959.04         26021.01         51980.05
2015    87          27089.21         24628.26         51717.47
2015    88          28741.47         23406.60         52148.07
2015    89          29549.60         21172.40         50722.00
2015    90          29128.53         18679.06         47807.59
2015    91          28246.39         15180.17         43426.57
2015    92          26497.12         12341.65         38838.77
2015    93          25363.94         10068.42         35432.37
2015    94          23371.63          8364.50         31736.14
2015    95          20609.20          6817.67         27426.88
2015    96          15860.47          4632.49         20492.96
2015    97          13909.16          3589.93         17499.10
2015    98          11334.76          2867.54         14202.31
2015    99           9111.42          2020.09         11131.50
2015   100           6929.08          1411.76          8340.84
2015   101           5174.80           966.52          6141.33
2015   102           3496.54           573.31          4069.85
2015   103           2191.34           350.19          2541.53
2015   104           1420.22           227.12          1647.34
2015   105            840.13           119.06           959.19
2015   106            511.08            57.03           568.11
2015   107            272.04            20.01           292.05
2015   108            122.02            10.01           132.02
2015   109             54.01             6.00            60.01
2015   110+            74.01             4.00            78.01
2016     0            949.13           980.49          1929.63
2016     1            145.02           166.08           311.10
2016     2             83.01            89.04           172.06
2016     3             48.01            68.03           116.04
2016     4             43.01            49.02            92.03
2016     5             42.01            53.03            95.03
2016     6             40.01            59.03            99.04
2016     7             28.00            39.02            67.02
2016     8             28.00            43.02            71.03
2016     9             24.00            35.02            59.02
2016    10             36.01            36.02            72.02
2016    11             37.01            44.02            81.03
2016    12             36.01            42.02            78.03
2016    13             42.01            50.03            92.03
2016    14             36.01            82.04           118.05
2016    15             48.01           101.05           149.06
2016    16             76.01           130.07           206.08
2016    17             73.01           158.08           231.09
2016    18             74.01           187.09           261.10
2016    19             79.01           240.12           319.13
2016    20             90.01           245.12           335.14
2016    21            113.02           345.17           458.19
2016    22            126.02           302.15           428.17
2016    23            139.02           277.14           416.16
2016    24            144.02           302.15           446.17
2016    25            154.02           341.17           495.19
2016    26            142.02           305.15           447.17
2016    27            148.02           328.16           476.19
2016    28            158.02           367.18           525.21
2016    29            164.02           373.19           537.21
2016    30            194.03           404.20           598.23
2016    31            203.03           402.20           605.23
2016    32            216.03           444.22           660.25
2016    33            240.03           478.24           718.27
2016    34            275.04           499.25           774.29
2016    35            303.04           526.26           829.31
2016    36            340.05           584.29           924.34
2016    37            391.06           682.34          1073.40
2016    38            421.06           703.35          1124.41
2016    39            458.07           787.39          1245.46
2016    40            487.07           873.44          1360.51
2016    41            640.09          1056.53          1696.62
2016    42            749.11          1189.60          1938.70
2016    43            737.10          1343.67          2080.78
2016    44            817.12          1375.69          2192.81
2016    45            862.12          1497.75          2359.87
2016    46            942.13          1703.85          2645.99
2016    47           1000.14          1763.88          2764.03
2016    48           1126.16          1972.99          3099.15
2016    49           1107.16          1953.98          3061.14
2016    50           1141.16          2111.06          3252.22
2016    51           1378.20          2343.17          3721.37
2016    52           1379.20          2514.26          3893.46
2016    53           1526.22          2755.38          4281.60
2016    54           1532.22          2813.41          4345.63
2016    55           1544.22          3105.56          4649.77
2016    56           1712.24          3481.74          5193.99
2016    57           1901.27          3866.94          5768.21
2016    58           1948.28          4086.05          6034.32
2016    59           2163.31          4540.27          6703.58
2016    60           2341.33          5168.59          7509.92
2016    61           2609.37          5677.84          8287.21
2016    62           2863.41          6356.18          9219.59
2016    63           3277.47          7562.79         10840.25
2016    64           3673.52          8725.37         12398.89
2016    65           4493.64         10121.07         14614.71
2016    66           5151.73         12067.04         17218.78
2016    67           5997.85         13804.91         19802.77
2016    68           6676.95         15172.60         21849.55
2016    69           6116.87         13976.00         20092.87
2016    70           4753.68         10177.10         14930.77
2016    71           6019.86         12717.37         18737.22
2016    72           7348.04         15627.83         22975.87
2016    73           7963.13         15871.95         23835.08
2016    74           9221.31         18190.11         27411.42
2016    75           9803.39         18372.20         28175.59
2016    76           9627.37         18057.04         27684.41
2016    77          10076.43         17628.83         27705.26
2016    78          12479.77         20782.41         33262.18
2016    79          13940.98         22336.19         36277.17
2016    80          16082.29         24353.20         40435.48
2016    81          17257.45         24547.29         41804.75
2016    82          18315.60         25197.62         43513.22
2016    83          21420.04         27018.53         48438.57
2016    84          22746.23         26963.50         49709.74
2016    85          24736.52         26920.48         51657.00
2016    86          25577.64         25915.98         51493.61
2016    87          27568.92         25586.81         53155.73
2016    88          28436.04         23902.97         52339.01
2016    89          29757.23         22316.18         52073.40
2016    90          30693.36         20579.31         51272.67
2016    91          29556.20         16962.49         46518.70
2016    92          27955.97         13866.94         41822.92
2016    93          26306.74         10890.45         37197.19
2016    94          24168.44          8522.27         32690.70
2016    95          21973.12          7097.55         29070.68
2016    96          18292.60          5516.76         23809.36
2016    97          13533.92          3739.87         17273.80
2016    98          11489.63          2833.42         14323.05
2016    99           9408.34          2103.05         11511.39
2016   100           7241.03          1520.76          8761.79
2016   101           5371.76          1004.50          6376.27
2016   102           3704.53           652.33          4356.85
2016   103           2459.35           380.19          2839.54
2016   104           1578.22           203.10          1781.33
2016   105            910.13           126.06          1036.19
2016   106            530.08            68.03           598.11
2016   107            322.05            24.01           346.06
2016   108            158.02            22.01           180.03
2016   109             79.01            10.01            89.02
2016   110+            64.01             7.00            71.01
2017     0            832.12           930.51          1762.63
2017     1            145.02           169.09           314.11
2017     2             75.01            83.05           158.06
2017     3             54.01            62.03           116.04
2017     4             52.01            53.03           105.04
2017     5             30.00            42.02            72.03
2017     6             35.01            44.02            79.03
2017     7             33.00            43.02            76.03
2017     8             17.00            37.02            54.02
2017     9             27.00            43.02            70.03
2017    10             26.00            41.02            67.03
2017    11             19.00            39.02            58.02
2017    12             23.00            47.03            70.03
2017    13             38.01            71.04           109.04
2017    14             55.01            78.04           133.05
2017    15             48.01           102.06           150.06
2017    16             70.01           121.07           191.08
2017    17             58.01           159.09           217.09
2017    18             83.01           213.12           296.13
2017    19             92.01           215.12           307.13
2017    20            111.02           274.15           385.16
2017    21            105.02           275.15           380.16
2017    22            128.02           294.16           422.18
2017    23            103.01           316.17           419.19
2017    24            109.02           310.17           419.18
2017    25            137.02           298.16           435.18
2017    26            135.02           282.15           417.17
2017    27            140.02           305.17           445.19
2017    28            149.02           333.18           482.20
2017    29            168.02           330.18           498.20
2017    30            180.03           357.19           537.22
2017    31            202.03           411.22           613.25
2017    32            216.03           450.24           666.28
2017    33            220.03           422.23           642.26
2017    34            282.04           514.28           796.32
2017    35            290.04           494.27           784.31
2017    36            297.04           552.30           849.34
2017    37            325.05           590.32           915.37
2017    38            362.05           673.37          1035.42
2017    39            401.06           766.42          1167.47
2017    40            527.08           870.47          1397.55
2017    41            542.08           968.53          1510.60
2017    42            648.09          1101.60          1749.69
2017    43            754.11          1229.67          1983.78
2017    44            843.12          1336.73          2179.85
2017    45            867.13          1564.85          2431.97
2017    46            939.14          1619.88          2559.02
2017    47            977.14          1703.93          2681.07
2017    48           1109.16          1945.06          3054.22
2017    49           1185.17          2114.15          3299.32
2017    50           1164.17          2114.15          3278.32
2017    51           1154.17          2099.14          3253.31
2017    52           1439.21          2556.39          3995.60
2017    53           1462.21          2690.46          4152.67
2017    54           1497.22          2893.57          4390.79
2017    55           1517.22          3196.74          4713.95
2017    56           1702.25          3321.80          5024.05
2017    57           1788.26          3642.98          5431.24
2017    58           1986.29          4041.19          6027.48
2017    59           2028.29          4314.34          6342.64
2017    60           2191.32          4746.58          6937.89
2017    61           2398.35          5376.92          7775.27
2017    62           2716.39          6105.31          8821.71
2017    63           3016.44          6855.72          9872.16
2017    64           3481.50          8043.37         11524.87
2017    65           4111.59          9184.99         13296.58
2017    66           4731.68         11080.02         15811.70
2017    67           5584.81         13040.08         18624.89
2017    68           6449.93         14864.07         21314.00
2017    69           7316.06         16116.75         23432.81
2017    70           6831.99         14963.12         21795.11
2017    71           5045.73         11310.14         16355.87
2017    72           6332.92         13627.40         19960.31
2017    73           8012.16         17019.24         25031.40
2017    74           8655.25         17396.44         26051.70
2017    75          10021.45         19419.54         29440.99
2017    76          10556.53         19858.78         30415.31
2017    77          10772.56         19258.45         30031.01
2017    78          11031.60         18751.18         29782.78
2017    79          13846.00         22369.14         36215.15
2017    80          15709.27         23963.01         39672.28
2017    81          17781.57         26122.18         43903.75
2017    82          18880.73         25757.98         44638.71
2017    83          20554.97         26294.27         46849.25
2017    84          23367.38         27854.12         51221.50
2017    85          25121.63         27599.98         52721.62
2017    86          26793.88         27273.81         54067.68
2017    87          27939.04         25940.08         53879.12
2017    88          29981.34         25584.89         55566.23
2017    89          30494.41         23458.74         53953.15
2017    90          31330.53         21745.81         53076.34
2017    91          31411.54         19273.46         50685.01
2017    92          29562.28         15651.50         45213.77
2017    93          27699.01         12331.69         40030.70
2017    94          25073.63          9410.11         34483.74
2017    95          22889.31          7502.07         30391.38
2017    96          20085.91          5891.20         25977.10
2017    97          16652.41          4401.39         21053.80
2017    98          11988.73          2915.58         14904.32
2017    99           9647.40          2152.17         11799.56
2017   100           7563.09          1536.83          9099.93
2017   101           5653.82          1040.56          6694.38
2017   102           3837.56           630.34          4467.90
2017   103           2672.39           427.23          3099.62
2017   104           1708.25           204.11          1912.36
2017   105           1043.15           124.07          1167.22
2017   106            583.08            70.04           653.12
2017   107            317.05            39.02           356.07
2017   108            180.03             9.00           189.03
2017   109             91.01             4.00            95.02
2017   110+            74.01             4.00            78.01
2018     0            816.11           932.41          1748.52
2018     1            138.02           134.06           272.08
2018     2             72.01            77.03           149.04
2018     3             63.01            71.03           134.04
2018     4             38.01            52.02            90.03
2018     5             30.00            58.03            88.03
2018     6             41.01            41.02            82.02
2018     7             29.00            33.01            62.02
2018     8             27.00            36.02            63.02
2018     9             30.00            38.02            68.02
2018    10             27.00            41.02            68.02
2018    11             34.00            35.02            69.02
2018    12             40.01            54.02            94.03
2018    13             44.01            65.03           109.03
2018    14             52.01            71.03           123.04
2018    15             58.01           105.05           163.05
2018    16             65.01           107.05           172.06
2018    17             88.01           144.06           232.08
2018    18             75.01           182.08           257.09
2018    19            110.02           209.09           319.11
2018    20            135.02           254.11           389.13
2018    21            112.02           278.12           390.14
2018    22            128.02           279.12           407.14
2018    23            119.02           304.13           423.15
2018    24            106.01           291.13           397.14
2018    25            124.02           306.13           430.15
2018    26            134.02           288.13           422.14
2018    27            127.02           288.13           415.14
2018    28            152.02           321.14           473.16
2018    29            161.02           315.14           476.16
2018    30            184.03           369.16           553.19
2018    31            176.02           373.16           549.19
2018    32            219.03           388.17           607.20
2018    33            220.03           477.21           697.24
2018    34            250.04           458.20           708.24
2018    35            274.04           511.22           785.26
2018    36            287.04           519.23           806.27
2018    37            320.04           573.25           893.30
2018    38            356.05           660.29          1016.34
2018    39            418.06           692.30          1110.36
2018    40            498.07           788.35          1286.41
2018    41            516.07           906.40          1422.47
2018    42            588.08          1010.44          1598.52
2018    43            696.10          1164.51          1860.61
2018    44            797.11          1375.60          2172.71
2018    45            894.13          1506.66          2400.78
2018    46            980.14          1621.71          2601.85
2018    47           1020.14          1696.74          2716.89
2018    48           1159.16          1883.82          3042.99
2018    49           1191.17          2051.90          3243.07
2018    50           1333.19          2219.97          3553.16
2018    51           1234.17          2186.96          3421.13
2018    52           1222.17          2326.02          3548.19
2018    53           1543.22          2893.27          4436.48
2018    54           1577.22          2961.30          4538.52
2018    55           1560.22          2996.31          4556.53
2018    56           1679.24          3398.49          5077.72
2018    57           1821.26          3587.57          5408.83
2018    58           1870.26          3918.72          5788.98
2018    59           2142.30          4416.93          6559.23
2018    60           2207.31          4874.13          7081.44
2018    61           2306.32          5155.26          7461.58
2018    62           2727.38          5844.56          8571.94
2018    63           2915.41          6746.95          9662.36
2018    64           3190.45          7394.24         10584.68
2018    65           3725.52          8603.77         12329.29
2018    66           4306.60          9796.29         14102.89
2018    67           5102.72         11857.19         16959.91
2018    68           6207.87         13925.09         20132.97
2018    69           7098.00         15779.91         22877.90
2018    70           7908.11         17176.52         25084.63
2018    71           7515.05         16114.05         23629.11
2018    72           5447.76         11880.20         17327.96
2018    73           6912.97         14512.35         21425.32
2018    74           8944.25         18155.95         27100.20
2018    75           9595.35         18698.18         28293.53
2018    76          11383.60         20848.12         32231.72
2018    77          11737.65         21186.27         32923.92
2018    78          11981.68         20560.00         32541.68
2018    79          12429.74         19907.71         32337.46
2018    80          15501.17         23644.35         39145.52
2018    81          17128.40         25044.96         42173.36
2018    82          19383.72         27009.82         46393.54
2018    83          20837.92         27041.84         47879.76
2018    84          22691.18         26925.78         49616.97
2018    85          25614.59         28270.37         53884.96
2018    86          27162.81         27788.16         54950.97
2018    87          29200.09         27631.09         56831.19
2018    88          29629.15         25447.14         55076.29
2018    89          31716.45         24317.64         56034.09
2018    90          31493.42         22288.76         53782.17
2018    91          32315.53         19859.69         52175.22
2018    92          31377.40         17165.51         48542.91
2018    93          29222.10         13785.03         43007.13
2018    94          26469.71         10736.70         37206.41
2018    95          23623.31          7881.45         31504.76
2018    96          20679.90          5983.62         26663.52
2018    97          17413.44          4546.99         21960.43
2018    98          14041.97          3249.42         17291.39
2018    99           9681.36          2129.93         11811.29
2018   100           7705.08          1550.68          9255.76
2018   101           5809.81           979.43          6789.24
2018   102           4084.57           609.27          4693.84
2018   103           2664.37           389.17          3053.54
2018   104           1751.25           257.11          2008.36
2018   105           1026.14           115.05          1141.19
2018   106            590.08            70.03           660.11
2018   107            345.05            33.01           378.06
2018   108            145.02            13.01           158.03
2018   109             96.01             8.00           104.02
2018   110+            84.01             3.00            87.01
2019     0            762.14           892.45          1654.59
2019     1            140.03           138.07           278.10
2019     2             77.01            80.04           157.05
2019     3             60.01            68.03           128.05
2019     4             51.01            51.03           102.04
2019     5             46.01            44.02            90.03
2019     6             37.01            32.02            69.02
2019     7             35.01            47.02            82.03
2019     8             24.00            42.02            66.03
2019     9             28.01            44.02            72.03
2019    10             27.01            27.01            54.02
2019    11             34.01            54.03            88.03
2019    12             35.01            42.02            77.03
2019    13             45.01            54.03            99.04
2019    14             49.01            59.03           108.04
2019    15             67.01            91.05           158.06
2019    16             64.01           105.05           169.07
2019    17             78.01           170.09           248.10
2019    18             95.02           181.09           276.11
2019    19            102.02           224.11           326.13
2019    20            110.02           259.13           369.15
2019    21            122.02           290.15           412.17
2019    22            135.03           318.16           453.19
2019    23            128.02           278.14           406.16
2019    24            117.02           285.14           402.17
2019    25            119.02           252.13           371.15
2019    26            134.02           260.13           394.16
2019    27            158.03           264.13           422.16
2019    28            123.02           272.14           395.16
2019    29            149.03           324.16           473.19
2019    30            161.03           380.19           541.22
2019    31            181.03           345.18           526.21
2019    32            208.04           374.19           582.23
2019    33            215.04           420.21           635.25
2019    34            252.05           442.22           694.27
2019    35            289.05           474.24           763.29
2019    36            313.06           509.26           822.32
2019    37            310.06           550.28           860.34
2019    38            338.06           606.31           944.37
2019    39            376.07           712.36          1088.43
2019    40            449.08           785.40          1234.48
2019    41            526.10           843.43          1369.53
2019    42            570.11           924.47          1494.57
2019    43            620.12          1107.56          1727.68
2019    44            759.14          1230.62          1989.77
2019    45            884.16          1450.74          2334.90
2019    46            953.18          1593.81          2546.99
2019    47           1035.19          1810.92          2846.11
2019    48           1141.21          1900.96          3042.18
2019    49           1209.22          2050.04          3259.26
2019    50           1268.24          2250.14          3518.38
2019    51           1375.26          2427.23          3802.49
2019    52           1338.25          2407.22          3745.47
2019    53           1351.25          2512.27          3863.53
2019    54           1567.29          3055.55          4622.84
2019    55           1565.29          3028.54          4593.83
2019    56           1654.31          3420.74          5075.04
2019    57           1820.34          3601.83          5422.17
2019    58           1932.36          3934.00          5866.35
2019    59           2145.40          4298.18          6443.58
2019    60           2215.41          4890.48          7105.89
2019    61           2322.43          5177.63          7500.06
2019    62           2515.47          5520.80          8036.27
2019    63           2796.52          6356.23          9152.74
2019    64           3086.57          7280.69         10367.27
2019    65           3466.64          7762.94         11229.58
2019    66           4050.75          9421.78         13472.53
2019    67           4656.86         10576.37         15233.23
2019    68           5515.02         12618.40         18133.43
2019    69           6565.22         14888.56         21453.77
2019    70           7516.39         17071.66         24588.06
2019    71           8370.55         18379.33         26749.88
2019    72           8007.49         17235.75         25243.23
2019    73           5977.11         12398.29         18375.40
2019    74           7521.40         15535.88         23057.28
2019    75           9898.84         19222.76         29121.59
2019    76          10468.94         19890.09         30359.04
2019    77          12119.25         22206.27         34325.52
2019    78          13087.43         22160.25         35247.67
2019    79          13071.43         21707.02         34778.44
2019    80          13677.54         21246.78         34924.32
2019    81          16798.12         25246.81         42044.93
2019    82          18797.49         26327.36         45124.85
2019    83          21521.99         28073.25         49595.24
2019    84          23047.28         27679.05         50726.32
2019    85          24495.55         27750.08         52245.63
2019    86          27569.12         28347.39         55916.50
2019    87          28999.38         27949.18         56948.56
2019    88          31252.80         26816.61         58069.41
2019    89          31324.81         24600.48         55925.30
2019    90          33235.17         23065.71         56300.87
2019    91          32550.04         20298.30         52848.34
2019    92          32023.94         17985.13         50009.07
2019    93          31017.76         15251.74         46269.50
2019    94          28294.25         11869.02         40163.27
2019    95          24740.59          8946.54         33687.13
2019    96          21494.99          6377.24         27872.22
2019    97          18199.38          4642.36         22841.73
2019    98          14949.77          3424.74         18374.51
2019    99          11471.13          2455.25         13926.37
2019   100           7825.45          1495.76          9321.21
2019   101           5783.07           978.50          6761.57
2019   102           4154.77           657.33          4812.10
2019   103           2838.53           389.20          3227.72
2019   104           1908.35           257.13          2165.48
2019   105           1127.21           145.07          1272.28
2019   106            642.12            81.04           723.16
2019   107            349.06            35.02           384.08
2019   108            191.04            15.01           206.04
2019   109             98.02             8.00           106.02
2019   110+           103.02             7.00           110.02
2020     0            712.11           800.38          1512.49
2020     1             78.01           114.05           192.07
2020     2             40.01            72.03           112.04
2020     3             44.01            45.02            89.03
2020     4             30.00            44.02            74.03
2020     5             34.01            33.02            67.02
2020     6             31.00            26.01            57.02
2020     7             32.00            32.02            64.02
2020     8             33.01            24.01            57.02
2020     9             25.00            36.02            61.02
2020    10             29.00            29.01            58.02
2020    11             23.00            33.02            56.02
2020    12             39.01            54.03            93.03
2020    13             50.01            63.03           113.04
2020    14             39.01            67.03           106.04
2020    15             57.01            88.04           145.05
2020    16             69.01           141.07           210.08
2020    17            105.02           160.08           265.09
2020    18            121.02           184.09           305.11
2020    19             94.01           243.12           337.13
2020    20            126.02           233.11           359.13
2020    21            136.02           314.15           450.17
2020    22            157.02           326.15           483.18
2020    23            119.02           322.15           441.17
2020    24            157.02           290.14           447.16
2020    25            156.02           298.14           454.17
2020    26            137.02           302.14           439.16
2020    27            147.02           301.14           448.17
2020    28            155.02           283.13           438.16
2020    29            162.03           307.15           469.17
2020    30            162.03           320.15           482.18
2020    31            171.03           346.16           517.19
2020    32            165.03           374.18           539.20
2020    33            201.03           454.22           655.25
2020    34            242.04           467.22           709.26
2020    35            253.04           493.23           746.27
2020    36            318.05           521.25           839.30
2020    37            331.05           557.26           888.32
2020    38            368.06           558.26           926.32
2020    39            363.06           634.30           997.36
2020    40            478.07           725.34          1203.42
2020    41            492.08           865.41          1357.49
2020    42            554.09           939.45          1493.53
2020    43            594.09          1081.51          1675.60
2020    44            740.11          1210.57          1950.69
2020    45            851.13          1452.69          2303.82
2020    46            963.15          1630.77          2593.92
2020    47           1061.16          1799.85          2861.02
2020    48           1122.17          1977.94          3100.11
2020    49           1220.19          2036.97          3257.15
2020    50           1328.21          2291.09          3619.29
2020    51           1390.22          2505.19          3895.40
2020    52           1540.24          2631.25          4171.49
2020    53           1450.22          2583.22          4033.45
2020    54           1417.22          2682.27          4099.49
2020    55           1678.26          3293.56          4971.82
2020    56           1726.27          3469.64          5195.91
2020    57           1851.29          3651.73          5503.02
2020    58           1768.27          3842.82          5611.09
2020    59           2004.31          4245.01          6249.32
2020    60           2087.32          4482.12          6569.45
2020    61           2264.35          5192.46          7456.81
2020    62           2455.38          5513.61          7968.99
2020    63           2680.41          6013.85          8694.26
2020    64           2982.46          6857.25          9839.71
2020    65           3293.51          7580.59         10874.10
2020    66           3588.56          8534.04         12122.60
2020    67           4388.68          9908.70         14297.37
2020    68           4961.77         11420.41         16382.18
2020    69           5771.89         13549.42         19321.31
2020    70           7041.09         15982.57         23023.66
2020    71           8197.27         17992.53         26189.80
2020    72           9031.40         19611.29         28642.69
2020    73           8494.31         18031.55         26525.86
2020    74           6453.00         13310.31         19763.31
2020    75           8364.29         16479.81         24844.10
2020    76          10561.63         20298.62         30860.25
2020    77          11211.73         20906.91         32118.64
2020    78          13341.06         23262.02         36603.09
2020    79          14288.21         23480.13         37768.34
2020    80          14634.26         22921.86         37556.13
2020    81          14713.28         22055.45         36768.73
2020    82          18094.80         25563.12         43657.91
2020    83          20159.12         26988.79         47147.91
2020    84          23063.57         28405.46         51469.03
2020    85          24382.77         28083.31         52466.08
2020    86          25912.01         27403.99         53316.00
2020    87          28763.45         28208.37         56971.82
2020    88          30248.68         26864.73         57113.41
2020    89          31362.85         25363.02         56725.87
2020    90          31985.95         22787.80         54773.75
2020    91          32854.08         20884.90         53738.98
2020    92          31352.85         18074.57         49427.42
2020    93          30425.71         15571.38         45997.09
2020    94          28709.44         12635.99         41345.43
2020    95          25267.91          9672.58         34940.49
2020    96          21663.35          7071.35         28734.70
2020    97          18327.83          4855.30         23183.14
2020    98          14985.32          3453.64         18438.95
2020    99          11677.81          2431.15         14108.96
2020   100           8865.37          1693.80         10559.17
2020   101           5657.88           994.47          6652.35
2020   102           4202.65           624.30          4826.95
2020   103           2829.44           378.18          3207.62
2020   104           1813.28           247.12          2060.40
2020   105           1143.18           118.06          1261.23
2020   106            675.10            90.04           765.15
2020   107            358.06            31.01           389.07
2020   108            186.03            19.01           205.04
2020   109            117.02            14.01           131.02
2020   110+            87.01            10.00            97.02
2021     0            637.09           762.34          1399.43
2021     1            100.01           106.05           206.06
2021     2             47.01            63.03           110.03
2021     3             40.01            58.03            98.03
2021     4             41.01            29.01            70.02
2021     5             30.00            47.02            77.03
2021     6             24.00            41.02            65.02
2021     7             30.00            37.02            67.02
2021     8             27.00            38.02            65.02
2021     9             25.00            31.01            56.02
2021    10             24.00            29.01            53.02
2021    11             27.00            39.02            66.02
2021    12             38.01            46.02            84.03
2021    13             50.01            58.03           108.03
2021    14             58.01            72.03           130.04
2021    15             69.01            94.04           163.05
2021    16             70.01           107.05           177.06
2021    17            107.02           166.07           273.09
2021    18             93.01           172.08           265.09
2021    19            109.02           217.10           326.11
2021    20            131.02           265.12           396.14
2021    21            163.02           263.12           426.14
2021    22            163.02           310.14           473.16
2021    23            134.02           308.14           442.16
2021    24            152.02           294.13           446.15
2021    25            143.02           303.13           446.15
2021    26            163.02           302.13           465.16
2021    27            143.02           286.13           429.15
2021    28            175.03           332.15           507.17
2021    29            171.02           304.13           475.16
2021    30            172.03           331.15           503.17
2021    31            174.03           310.14           484.16
2021    32            198.03           356.16           554.19
2021    33            222.03           405.18           627.21
2021    34            259.04           436.19           695.23
2021    35            257.04           495.22           752.26
2021    36            269.04           466.21           735.24
2021    37            291.04           579.26           870.30
2021    38            344.05           587.26           931.31
2021    39            360.05           645.28          1005.34
2021    40            422.06           710.31          1132.37
2021    41            477.07           781.34          1258.41
2021    42            510.07           856.38          1366.45
2021    43            610.09           975.43          1585.52
2021    44            692.10          1121.49          1813.59
2021    45            761.11          1251.55          2012.66
2021    46            841.12          1572.69          2413.81
2021    47           1016.15          1755.77          2771.92
2021    48           1156.17          1969.87          3126.04
2021    49           1191.17          2165.95          3357.13
2021    50           1325.19          2278.00          3603.20
2021    51           1435.21          2506.10          3941.31
2021    52           1483.22          2765.22          4248.43
2021    53           1672.24          2957.30          4629.55
2021    54           1533.22          2999.32          4532.54
2021    55           1558.23          3005.32          4563.55
2021    56           1836.27          3634.60          5470.87
2021    57           1853.27          3773.66          5626.93
2021    58           1881.27          3964.75          5846.02
2021    59           2001.29          4295.89          6297.18
2021    60           2114.31          4594.02          6708.33
2021    61           2211.32          5073.23          7284.56
2021    62           2591.38          5609.47          8200.85
2021    63           2574.37          6026.65          8601.03
2021    64           2882.42          6430.83          9313.25
2021    65           3269.48          7442.28         10711.75
2021    66           3481.51          8303.66         11785.16
2021    67           4088.59          9325.11         13413.70
2021    68           4791.70         10899.80         15691.50
2021    69           5540.81         12407.46         17948.27
2021    70           6346.92         14599.43         20946.35
2021    71           7739.12         17386.66         25125.78
2021    72           9057.32         20135.87         29193.18
2021    73          10039.46         21378.41         31417.87
2021    74           9586.39         19593.63         29180.02
2021    75           7328.07         14393.34         21721.40
2021    76           9380.36         17624.76         27005.12
2021    77          12009.75         21991.68         34001.43
2021    78          12946.88         22786.03         35732.91
2021    79          14966.18         25497.23         40463.40
2021    80          16373.38         26209.54         42582.92
2021    81          16225.36         25003.01         41228.37
2021    82          17018.47         23948.54         40967.02
2021    83          20544.99         27722.21         48267.19
